driver_id,driver_label,global_theme,ticker,name,region,benchmark,peer_role,price,ret_5d,ret_20d,ret_60d,ma20,ma60,above_ma20,above_ma60,rs_20d_vs_local_benchmark,trend
MATURE_NODE_FOUNDRY_UTILIZATION,Mature-node foundry utilization / pricing,Foundry,0981.HK,SMIC,HK,^HSI,DIRECT_PEER,63.650001525878906,-0.020769207294170644,-0.12808217087837115,-0.18240201960906333,67.22000007629394,71.21583360036215,False,False,-0.09743738323713291,DOWN
MATURE_NODE_FOUNDRY_UTILIZATION,Mature-node foundry utilization / pricing,Foundry,1347.HK,Hua Hong Semiconductor,HK,^HSI,DIRECT_PEER,111.9000015258789,0.0026881994252658803,-0.015831094728900208,-0.3271196664316831,114.21000022888184,143.11666679382324,False,False,0.014813692912338028,DOWN
CONTAINER_FREIGHT,Container freight / liner shipping cycle,Shipping,ZIM,ZIM,US,SPY,DIRECT_PEER,29.56999969482422,-0.016954794886149704,0.026379737694208094,0.21487261747943176,28.357999801635742,26.324999809265137,True,True,0.046155280422254585,UP
CONTAINER_FREIGHT,Container freight / liner shipping cycle,Shipping,MATX,Matson,US,SPY,DIRECT_PEER,238.60000610351562,0.06856560203199047,0.08479204098221516,0.24764693186564712,224.16599960327147,212.6353322347005,True,True,0.10456758371026165,UP
CONTAINER_FREIGHT,Container freight / liner shipping cycle,Shipping,MAERSK-B.CO,Maersk,EU,^OMXC25,DIRECT_PEER,22430.0,0.00854316546762579,0.07681228996639455,0.3949004975124377,21975.0,18694.0,True,True,0.09190300125842166,UP
CONTAINER_FREIGHT,Container freight / liner shipping cycle,Shipping,HLAG.DE,Hapag-Lloyd,EU,^STOXX,DIRECT_PEER,134.1999969482422,0.005997024650380434,0.016666643547289306,0.1608996429034124,134.71499938964843,126.7533327738444,False,True,0.03661564343996504,MIXED
CONTAINER_FREIGHT,Container freight / liner shipping cycle,Shipping,1919.HK,COSCO Shipping Holdings,HK,^HSI,DIRECT_PEER,16.68000030517578,-0.012433338783976566,-0.018823511460248188,0.2494381894047144,16.97500009536743,15.562000020345051,False,True,0.011821276180990048,MIXED
DRY_BULK_FREIGHT,Dry-bulk freight / commodity shipping cycle,Shipping,SBLK,Star Bulk,US,SPY,DIRECT_PEER,31.209999084472656,0.006125036231630077,0.03722163264224654,0.20922122162985124,30.865499877929686,28.277333196004232,True,True,0.05699717537029303,UP
DRY_BULK_FREIGHT,Dry-bulk freight / commodity shipping cycle,Shipping,9101.T,Nippon Yusen,JP,^N225,RELATED_PEER,7374.0,0.02402444104985424,0.09520273280855496,0.41725927349606007,7161.95,6220.683333333333,True,True,0.11668595253372838,UP
DRY_BULK_FREIGHT,Dry-bulk freight / commodity shipping cycle,Shipping,9104.T,Mitsui OSK Lines,JP,^N225,RELATED_PEER,7149.0,0.015627219775536272,0.02627045650301474,0.35065180426979037,7088.65,6193.416666666667,True,True,0.04775367622818816,UP
DRY_BULK_FREIGHT,Dry-bulk freight / commodity shipping cycle,Shipping,9107.T,Kawasaki Kisen,JP,^N225,RELATED_PEER,3460.0,0.03345280764635605,0.09597719353816925,0.3713832738803011,3370.9,2937.9416666666666,True,True,0.11746041326334267,UP
FINANCIALS_RATE_CREDIT_CYCLE,Financials rate / credit / margin cycle,Financials,XLF,Financials ETF,US,SPY,MACRO_CONTEXT,56.849998474121094,-0.00785341656075278,-0.01267807109620267,0.06122827698305522,57.605499839782716,56.6671667098999,False,True,0.007097471631843821,MIXED
FINANCIALS_RATE_CREDIT_CYCLE,Financials rate / credit / margin cycle,Financials,JPM,JPMorgan,US,SPY,MACRO_CONTEXT,352.489990234375,-0.0028854049477304855,-0.02346520783801942,0.08385089758106767,355.6790008544922,349.0596669514974,False,True,-0.0036896651099729283,MIXED
FINANCIALS_RATE_CREDIT_CYCLE,Financials rate / credit / margin cycle,Financials,BAC,Bank of America,US,SPY,MACRO_CONTEXT,59.52000045776367,-0.046000945022624085,-0.0683987943908605,0.059074726863946214,62.148999977111814,61.35816644032796,False,False,-0.048623251662814004,MIXED
FINANCIALS_RATE_CREDIT_CYCLE,Financials rate / credit / margin cycle,Financials,GS,Goldman Sachs,US,SPY,MACRO_CONTEXT,976.6699829101562,-0.057750421786935124,-0.07099720493822115,-0.10933288582236267,1025.131509399414,1043.4560017903646,False,False,-0.05122166221017466,DOWN
ACOUSTIC_COMPONENTS_DEMAND,Acoustic / audio component demand,Acoustic_Components,2018.HK,AAC Technologies,HK,^HSI,DIRECT_PEER,40.63999938964844,-0.043314505000369485,-0.024483928504551722,-0.11266375400366224,41.52899990081787,40.98966687520345,False,False,0.006160859136686514,MIXED
ACOUSTIC_COMPONENTS_DEMAND,Acoustic / audio component demand,Acoustic_Components,002241.SZ,Goertek,CN,000300.SS,DIRECT_PEER,21.530000686645508,-0.06431984039611838,-0.020473105776281364,-0.09651696367705442,23.136000061035155,22.714500013987223,False,False,,MIXED
ASIC_DESIGN_SERVICES,ASIC design-service / custom silicon demand,ASIC_Design,SNPS,Synopsys,US,SPY,DEMAND_CONTEXT,367.70001220703125,-0.062061542861577834,-0.11015921029766274,-0.192772926337612,406.58500213623046,413.4081665039063,False,False,-0.09038366756961624,DOWN
ASIC_DESIGN_SERVICES,ASIC design-service / custom silicon demand,ASIC_Design,CDNS,Cadence Design Systems,US,SPY,DEMAND_CONTEXT,273.9599914550781,-0.0357255795987762,-0.15305904590467534,-0.29280574848140806,309.33350067138673,338.11516723632815,False,False,-0.13328350317662885,DOWN
AUTOMOTIVE_ELECTRONICS_CONTENT,Automotive electronics content cycle,Auto_Electronics,APTV,Aptiv,US,SPY,DIRECT_PEER,43.75,-0.04329760686762296,-0.12569945644376612,-0.3129711088201096,46.16949939727783,53.02316640218099,False,False,-0.10592391371571963,DOWN
AUTOMOTIVE_ELECTRONICS_CONTENT,Automotive electronics content cycle,Auto_Electronics,MGA,Magna International,US,SPY,RELATED_PEER,63.41999816894531,-0.047175473329671425,-0.11039420178865367,-0.029533287685386433,66.93849964141846,66.92833315531412,False,False,-0.09061865906060718,MIXED
AUTO_FINANCE_CREDIT_CYCLE,Auto / consumer finance credit cycle,Specialty_Finance,ALLY,Ally Financial,US,SPY,DIRECT_PEER,41.58000183105469,-0.016556219689035423,-0.04654892801847432,-0.08595295016801352,42.51900005340576,44.110666783650714,False,False,-0.02677338529042783,DOWN
AUTO_FINANCE_CREDIT_CYCLE,Auto / consumer finance credit cycle,Specialty_Finance,CACC,Credit Acceptance,US,SPY,DIRECT_PEER,600.1099853515625,0.01066043945968187,0.04714784279941431,0.035154305572283606,597.5394989013672,601.3034993489583,True,False,0.0669233855274608,MIXED
AUTO_LIGHTING_AFTERMARKET,Automotive lighting / aftermarket cycle,Auto_Lighting,7276.T,Koito Manufacturing,JP,^N225,DIRECT_PEER,2637.0,0.016380805550202382,0.0064885496183206826,-0.06654867256637165,2662.175,2625.625,False,True,0.0279717693434941,MIXED
AUTO_LIGHTING_AFTERMARKET,Automotive lighting / aftermarket cycle,Auto_Lighting,6923.T,Stanley Electric,JP,^N225,DIRECT_PEER,3504.0,0.024561403508772006,-0.005957446808510625,-0.04575163398692805,3562.95,3551.366666666667,False,False,0.015525772916662794,MIXED
BIOLOGICS_CDMO_BIOSIMILAR,Biologics CDMO / biosimilar demand,Biologics_CDMO,207940.KS,Samsung Biologics,KR,^KS11,DIRECT_PEER,1409000.0,-0.029614325068870517,-0.08743523316062174,0.08803088803088799,1493100.0,1462266.6666666667,False,False,-0.12557366808789372,MIXED
BIOLOGICS_CDMO_BIOSIMILAR,Biologics CDMO / biosimilar demand,Biologics_CDMO,2269.HK,WuXi Biologics,HK,^HSI,DIRECT_PEER,49.939998626708984,0.022522491209755024,0.042588664631418194,0.6037250997284875,49.51000003814697,42.90900001525879,True,True,0.07323345227265643,UP
BIOTECH_CLINICAL_RISK,Biotech clinical-development risk appetite,Biotech,XBI,SPDR S&P Biotech ETF,US,SPY,SECTOR_BREADTH,154.02999877929688,-0.048786477205009615,-0.0344762743188447,0.09458497330254101,162.82300033569337,157.4033332824707,False,False,-0.01470073159079821,MIXED
BIOTECH_CLINICAL_RISK,Biotech clinical-development risk appetite,Biotech,IBB,iShares Biotechnology ETF,US,SPY,SECTOR_BREADTH,202.0,-0.025707817411769973,0.00034669106501250546,0.1633264265724379,209.86050033569336,197.31983286539713,False,True,0.020122233793058997,MIXED
BNCT_RADIOTHERAPY_ADOPTION,BNCT / particle-radiotherapy adoption,Medtech_Radiotherapy,6302.T,Sumitomo Heavy Industries,JP,^N225,DIRECT_PEER,5709.0,0.0015789473684211242,0.04809987148889294,0.02275170189896092,5712.5,5512.916666666667,False,True,0.06958309121406636,MIXED
BNCT_RADIOTHERAPY_ADOPTION,BNCT / particle-radiotherapy adoption,Medtech_Radiotherapy,SHL.DE,Siemens Healthineers,EU,^STOXX,RELATED_PEER,38.540000915527344,-0.003876911773217029,-0.02331470325115459,0.1164542411487588,39.22799987792969,37.25499998728434,False,True,-0.0033657033584788554,MIXED
CABLE_HARNESS_INTERCONNECT,Cable-harness / interconnect demand,Interconnect,APH,Amphenol,US,SPY,DIRECT_PEER,77.6500015258789,-0.0502690863865608,-0.09112186170984171,-0.05281778060196274,79.97425003051758,80.5893330891927,False,False,-0.07134631898179522,DOWN
CABLE_HARNESS_INTERCONNECT,Cable-harness / interconnect demand,Interconnect,TEL,TE Connectivity,US,SPY,DIRECT_PEER,201.4199981689453,-0.01741551894508242,-0.07341984706675797,-0.07452674722565078,204.58400115966796,205.4073341369629,False,False,-0.05364430433871148,DOWN
CAPITAL_MARKETS_ACTIVITY,Capital-markets / brokerage activity,Capital_Markets,IBKR,Interactive Brokers,US,SPY,DIRECT_PEER,88.80000305175781,-0.023853997359862156,-0.05862396556719163,-0.07499996821085608,92.47150039672852,91.96800003051757,False,False,-0.038848422839145136,MIXED
CAPITAL_MARKETS_ACTIVITY,Capital-markets / brokerage activity,Capital_Markets,SCHW,Charles Schwab,US,SPY,DIRECT_PEER,107.79000091552734,0.00860857252083047,-0.02523061014042971,0.1754635169330132,109.36350021362304,104.38016662597656,False,True,-0.005455067412383219,MIXED
CONNECTIVITY_INTERFACE_IC_CYCLE,Connectivity / interface IC demand,Connectivity_IC,MRVL,Marvell Technology,US,SPY,RELATED_PEER,221.6999969482422,-0.016458926638537763,-0.05389836889908095,-0.2861742335845677,226.95400009155273,225.70216674804686,False,False,-0.03412282617103446,MIXED
CONNECTIVITY_INTERFACE_IC_CYCLE,Connectivity / interface IC demand,Connectivity_IC,MCHP,Microchip Technology,US,SPY,DIRECT_PEER,71.48999786376953,-0.025756329522898747,-0.10926992323741835,-0.28345193676281655,73.86900024414062,80.18150024414062,False,False,-0.08949438050937186,DOWN
CONTACT_LENS_DEMAND,Contact-lens demand cycle,Vision_Care,COO,CooperCompanies,US,SPY,DIRECT_PEER,53.27000045776367,-0.21303001128009713,-0.29067907403326887,-0.19177670311088513,68.22950038909912,70.83399982452393,False,False,-0.2709035313052224,DOWN
CONTACT_LENS_DEMAND,Contact-lens demand cycle,Vision_Care,ALC,Alcon,US,SPY,RELATED_PEER,67.76000213623047,-0.019675933974392268,-0.06525032234692774,0.047619075703811076,71.1305004119873,69.85500017801921,False,False,-0.045474779618881245,MIXED
DISPLAY_DRIVER_IC_CYCLE,Display-driver IC / panel electronics cycle,Display_IC,HIMX,Himax Technologies,US,SPY,DIRECT_PEER,13.220000267028809,-0.06373935027086852,-0.14211548358652837,-0.2700165752908733,13.782999992370605,14.029999987284343,False,False,-0.12233994085848188,DOWN
DISPLAY_DRIVER_IC_CYCLE,Display-driver IC / panel electronics cycle,Display_IC,108320.KS,LX Semicon,KR,^KS11,DIRECT_PEER,35800.0,-0.006934812760055475,-0.0478723404255319,-0.20532741398446175,36555.0,37624.166666666664,False,False,-0.08601077535280388,DOWN
DISPLAY_OPTICAL_FILM,Display optical-film / polarizer demand,Display_Materials,6988.T,Nitto Denko,JP,^N225,DIRECT_PEER,3335.0,0.050393700787401574,-0.007144983626079182,0.05304704767919177,3366.15,3341.15,False,False,0.014338236099094237,MIXED
DISPLAY_OPTICAL_FILM,Display optical-film / polarizer demand,Display_Materials,4005.T,Sumitomo Chemical,JP,^N225,RELATED_PEER,580.0,0.010805180095730949,0.13259134475914047,0.0634396296976869,572.2599975585938,541.5816655476888,True,True,0.1540745644843139,UP
DIVERSIFIED_ELECTRONICS_ODM,Diversified electronics ODM / module demand,Electronics_ODM,JBL,Jabil,US,SPY,DIRECT_PEER,296.04998779296875,-0.05212435398203452,-0.1996269808084712,-0.20390990667470665,309.45149993896484,328.19833323160805,False,False,-0.1798514380804247,DOWN
DIVERSIFIED_ELECTRONICS_ODM,Diversified electronics ODM / module demand,Electronics_ODM,FLEX,Flex,US,SPY,DIRECT_PEER,108.0,-0.05520074965760835,-0.16923076923076918,-0.26834225626020225,110.70599975585938,123.9755002339681,False,False,-0.1494552265027227,DOWN
EDGE_AI_IP_ASIC,Edge-AI IP / ASIC adoption,Edge_AI,ARM,Arm Holdings,US,SPY,DEMAND_CONTEXT,241.8300018310547,-0.07532595511104967,-0.10905202683361259,-0.4497109940990506,247.71000137329102,278.0901662190755,False,False,-0.0892764841055661,DOWN
EDGE_AI_IP_ASIC,Edge-AI IP / ASIC adoption,Edge_AI,QCOM,Qualcomm,US,SPY,RELATED_PEER,187.8000030517578,0.07875240968618025,0.1579726941238324,-0.1694307967590173,168.8510009765625,172.85333328247071,True,True,0.1777482368518789,MIXED
EDGE_AI_SENSOR_ODM,Edge-AI sensor / HMI ODM demand,Edge_AI,JBL,Jabil,US,SPY,RELATED_PEER,296.04998779296875,-0.05212435398203452,-0.1996269808084712,-0.20390990667470665,309.45149993896484,328.19833323160805,False,False,-0.1798514380804247,DOWN
EDGE_AI_SENSOR_ODM,Edge-AI sensor / HMI ODM demand,Edge_AI,FLEX,Flex,US,SPY,RELATED_PEER,108.0,-0.05520074965760835,-0.16923076923076918,-0.26834225626020225,110.70599975585938,123.9755002339681,False,False,-0.1494552265027227,DOWN
ELECTRONICS_CHASSIS_DEMAND,Electronics chassis / mechanical enclosure demand,Electronics_Mechanical,JBL,Jabil,US,SPY,RELATED_PEER,296.04998779296875,-0.05212435398203452,-0.1996269808084712,-0.20390990667470665,309.45149993896484,328.19833323160805,False,False,-0.1798514380804247,DOWN
ELECTRONICS_CHASSIS_DEMAND,Electronics chassis / mechanical enclosure demand,Electronics_Mechanical,FLEX,Flex,US,SPY,RELATED_PEER,108.0,-0.05520074965760835,-0.16923076923076918,-0.26834225626020225,110.70599975585938,123.9755002339681,False,False,-0.1494552265027227,DOWN
ELECTRONICS_WASTE_RECOVERY,Electronics-process waste recovery / environmental services,Environmental_Services,CLH,Clean Harbors,US,SPY,RELATED_PEER,318.20001220703125,0.003374033701459833,-0.024075987976794444,0.1025641215437072,317.0155029296875,309.6570002237956,True,True,-0.004300445248747953,UP
ELECTRONICS_WASTE_RECOVERY,Electronics-process waste recovery / environmental services,Environmental_Services,CWST,Casella Waste Systems,US,SPY,RELATED_PEER,90.33999633789062,-0.01879008757106415,0.011532849708355775,0.03862948782801112,92.43050041198731,92.59649988810222,False,False,0.031308392436402266,DOWN
ENGINEERING_EPC_CAPEX,Engineering / EPC project capex cycle,Engineering_EPC,FLR,Fluor,US,SPY,DIRECT_PEER,54.040000915527344,-0.045566903303216666,-0.0127877373305747,0.007081644971968171,54.08849945068359,52.2854996363322,False,True,0.006987805397471791,MIXED
ENGINEERING_EPC_CAPEX,Engineering / EPC project capex cycle,Engineering_EPC,J,Jacobs Solutions,US,SPY,DIRECT_PEER,144.91000366210938,0.0044361223448761145,0.008911778429174566,0.19790032404586855,146.92300033569336,137.7663330078125,False,True,0.028687321157221057,MIXED
ENTERPRISE_IT_SPEND,Enterprise IT integration / infrastructure spending,Enterprise_IT,CDW,CDW,US,SPY,DIRECT_PEER,153.74000549316406,0.06409198532292004,0.13628974150393924,0.19763193379275723,145.0604995727539,139.9713331858317,True,True,0.15606528423198573,UP
ENTERPRISE_IT_SPEND,Enterprise IT integration / infrastructure spending,Enterprise_IT,NSIT,Insight Enterprises,US,SPY,DIRECT_PEER,160.72000122070312,0.021482172120773857,0.07641821611866106,0.48210990042669444,154.51449890136718,135.52649955749513,True,True,0.09619375884670756,UP
FUNERAL_SERVICES_CYCLE,Funeral / death-care services cycle,Funeral_Services,SCI,Service Corporation International,US,SPY,DIRECT_PEER,81.19999694824219,0.0025929014694614505,-0.01611537441811195,0.11814918586000722,82.36849975585938,80.8925001780192,False,True,0.0036601683099345417,MIXED
FUNERAL_SERVICES_CYCLE,Funeral / death-care services cycle,Funeral_Services,CSV,Carriage Services,US,SPY,DIRECT_PEER,32.279998779296875,-0.021521760019592717,-0.07134636541970174,-0.15408807892104848,33.65749950408936,36.61649964650472,False,False,-0.05157082269165525,DOWN
GLOBAL_FREIGHT_FORWARDING,Global freight-forwarding / logistics cycle,Logistics,EXPD,Expeditors International,US,SPY,DIRECT_PEER,193.89999389648438,0.04269728380271731,0.029903805684711404,0.20195874716758988,188.92450027465821,178.41716664632162,True,True,0.049679348412757895,UP
GLOBAL_FREIGHT_FORWARDING,Global freight-forwarding / logistics cycle,Logistics,KNIN.SW,Kuehne + Nagel,EU,^SSMI,DIRECT_PEER,216.5,0.02703983332885751,0.01930323079723717,0.1370798683833232,215.63499908447267,208.4033327738444,True,True,0.05478633143532374,UP
HMI_SENSOR_COMPONENTS,HMI / sensor / precision input-component demand,HMI_Components,6770.T,Alps Alpine,JP,^N225,DIRECT_PEER,2243.5,0.05626177024482115,0.059754369390647044,0.033394748963611276,2215.75,2154.983333333333,True,True,0.08123758911582046,UP
HMI_SENSOR_COMPONENTS,HMI / sensor / precision input-component demand,HMI_Components,TEL,TE Connectivity,US,SPY,RELATED_PEER,201.4199981689453,-0.01741551894508242,-0.07341984706675797,-0.07452674722565078,204.58400115966796,205.4073341369629,False,False,-0.05364430433871148,DOWN
HOME_FURNISHINGS_CYCLE,Home furnishings / window-covering demand,Home_Furnishings,SGI,Somnigroup International,US,SPY,RELATED_PEER,65.37000274658203,-0.06023569521379413,0.0055376188051365904,-0.12956053162759984,65.83600025177002,69.54983348846436,False,False,0.02531316153318308,DOWN
HOME_FURNISHINGS_CYCLE,Home furnishings / window-covering demand,Home_Furnishings,WSM,Williams-Sonoma,US,SPY,DEMAND_CONTEXT,221.47000122070312,-0.027915553523401915,-0.07882038554432502,-0.0240172615556985,230.94499893188475,232.04966710408527,False,False,-0.05904484281627853,DOWN
INDUSTRIAL_AUTOMATION_CAPEX,Industrial automation / motion-control capex,Industrial_Automation,ROK,Rockwell Automation,US,SPY,DIRECT_PEER,417.0,-0.028266503727990222,-0.06207828548047645,-0.11986324641866608,428.01999816894534,451.7561670939128,False,False,-0.042302742752429956,DOWN
INDUSTRIAL_AUTOMATION_CAPEX,Industrial automation / motion-control capex,Industrial_Automation,EMR,Emerson Electric,US,SPY,RELATED_PEER,147.0,-0.03384813738466652,-0.09287258727758818,-0.024293134031231012,153.07500076293945,149.16483434041342,False,False,-0.07309704454954169,MIXED
INDUSTRIAL_EDGE_COMPUTING,Industrial edge-computing / embedded demand,Industrial_Computing,KTN.DE,Kontron,EU,^STOXX,DIRECT_PEER,20.239999771118164,-0.04347826478866734,-0.08333334053196195,-0.1357813960211991,21.55399990081787,22.311999956766766,False,False,-0.06338434063928622,DOWN
INDUSTRIAL_EDGE_COMPUTING,Industrial edge-computing / embedded demand,Industrial_Computing,ROK,Rockwell Automation,US,SPY,DEMAND_CONTEXT,417.0,-0.028266503727990222,-0.06207828548047645,-0.11986324641866608,428.01999816894534,451.7561670939128,False,False,-0.042302742752429956,DOWN
IT_DISTRIBUTION_CYCLE,IT / electronics distribution cycle,IT_Distribution,SNX,TD SYNNEX,US,SPY,DIRECT_PEER,262.4800109863281,0.01500388550361964,-0.005305418639453552,-0.07759343112771544,256.2225006103516,255.71716690063477,True,True,0.01447012408859294,UP
IT_DISTRIBUTION_CYCLE,IT / electronics distribution cycle,IT_Distribution,ARW,Arrow Electronics,US,SPY,DIRECT_PEER,212.8300018310547,-0.021066196375088442,-0.034171350328736305,-0.08538889289975815,210.33899993896483,211.42416712443034,True,True,-0.014395807600689814,MIXED
LED_COMPONENT_CYCLE,LED epitaxy / chip / package demand cycle,LED,AMS.SW,ams OSRAM,EU,^SSMI,DIRECT_PEER,16.68000030517578,-0.09789072408587296,-0.08802627281361963,-0.10129306114563219,17.5760000705719,17.69749992688497,False,False,-0.05254317217553306,DOWN
LED_COMPONENT_CYCLE,LED epitaxy / chip / package demand cycle,LED,046890.KQ,Seoul Semiconductor,KR,^KS11,DIRECT_PEER,10000.0,0.015228426395939021,0.04931794333683115,-0.20255183413078148,9733.5,9640.833333333334,True,True,0.011179508409559169,UP
LUXURY_BOAT_CYCLE,Luxury boat / yacht demand cycle,Luxury_Boats,BC,Brunswick,US,SPY,DIRECT_PEER,68.80000305175781,-0.04378032008466026,-0.1640340157886745,-0.17673802437480635,75.66650009155273,79.18633308410645,False,False,-0.144258473060628,DOWN
MEDTECH_IMAGING_DIAGNOSTICS,Medical imaging / diagnostics equipment demand,Medtech_Diagnostics,VREX,Varex Imaging,US,SPY,DIRECT_PEER,18.469999313354492,-0.0010816905360330198,0.0005417242349836648,0.7540360666412775,18.48599967956543,14.199499861399334,False,True,0.020317266963030156,MIXED
MEDTECH_IMAGING_DIAGNOSTICS,Medical imaging / diagnostics equipment demand,Medtech_Diagnostics,ABT,Abbott Laboratories,US,SPY,RELATED_PEER,102.02999877929688,-0.033074279518552796,-0.07556404602466527,0.15405490954667544,109.84549942016602,103.36599960327149,False,False,-0.055788503296618774,MIXED
OPTO_TEST_EQUIPMENT_CYCLE,Optoelectronic / semiconductor test-equipment cycle,Test_Equipment,KEYS,Keysight Technologies,US,SPY,DIRECT_PEER,313.3599853515625,-0.06016443905074609,-0.13232731372721507,-0.13833977567185118,323.0975006103516,328.33683319091796,False,False,-0.11255177099916858,DOWN
OPTO_TEST_EQUIPMENT_CYCLE,Optoelectronic / semiconductor test-equipment cycle,Test_Equipment,COHU,Cohu,US,SPY,DIRECT_PEER,49.970001220703125,-0.06018425913941805,-0.2020121035923642,-0.27997117979789143,51.49300003051758,54.30066687266032,False,False,-0.18223656086431772,DOWN
PASSENGER_RAIL_DEMAND,Passenger-rail ridership / fare demand,Passenger_Rail,9020.T,East Japan Railway,JP,^N225,DIRECT_PEER,3499.0,-0.011023176936122092,0.02911764705882347,0.05264741275571594,3547.6,3528.016666666667,False,False,0.05060086678399689,MIXED
PASSENGER_RAIL_DEMAND,Passenger-rail ridership / fare demand,Passenger_Rail,9021.T,West Japan Railway,JP,^N225,DIRECT_PEER,3048.0,0.00994035785288272,0.06017391304347819,0.16759241524612145,3000.175,2928.9333333333334,True,True,0.08165713276865161,UP
PASSIVE_COMPONENT_CYCLE,Precision passive-component demand cycle,Passive_Components,VSH,Vishay Intertechnology,US,SPY,DIRECT_PEER,31.43000030517578,-0.0012710203066873538,-0.11663859787260411,-0.5157164935867828,31.32249984741211,38.16433302561442,True,False,-0.09686305514455762,MIXED
PASSIVE_COMPONENT_CYCLE,Precision passive-component demand cycle,Passive_Components,6762.T,TDK,JP,^N225,RELATED_PEER,2872.0,0.021155555555555594,-0.044577511643379863,-0.293133152842727,2944.65,3152.1666666666665,False,False,-0.023094291918206444,DOWN
PCB_MATERIALS_DEMAND,PCB / FPCB advanced-material demand,PCB_Materials,DD,DuPont,US,SPY,RELATED_PEER,128.0399932861328,-0.024977260547875524,-0.10505356307157798,-0.10542870873954502,133.49899864196777,137.35699958801268,False,False,-0.08527802034353149,DOWN
PCB_MATERIALS_DEMAND,PCB / FPCB advanced-material demand,PCB_Materials,3402.T,Toray Industries,JP,^N225,DIRECT_PEER,1267.5,0.037234042553191404,-0.00899139953088346,0.08194622279129327,1263.475,1218.6916666666666,True,True,0.01249182019428996,UP
PC_DEVICE_CYCLE,PC / gaming hardware demand cycle,PC_Devices,HPQ,HP Inc.,US,SPY,DIRECT_PEER,33.81999969482422,0.08501763272518259,0.15034014060014145,0.43914892318400933,31.267999839782714,27.557166608174644,True,True,0.17011568332818794,UP
PC_DEVICE_CYCLE,PC / gaming hardware demand cycle,PC_Devices,DELL,Dell Technologies,US,SPY,DIRECT_PEER,543.510009765625,0.018037770275600273,0.13276091063369777,0.3272527711004274,484.7320022583008,448.05749969482423,True,True,0.15253645336174426,UP
PHOTOMASK_DEMAND,Semiconductor photomask demand,Photomask,PLAB,Photronics,US,SPY,DIRECT_PEER,27.260000228881836,-0.07152589706450219,-0.1886904325344645,-0.18941423243880973,29.080000019073488,30.23350009918213,False,False,-0.168914889806418,DOWN
PHOTOMASK_DEMAND,Semiconductor photomask demand,Photomask,7911.T,TOPPAN Holdings,JP,^N225,RELATED_PEER,4661.0,-0.08067061143984222,-0.08428290766208246,-0.07354402703239915,4971.35,4955.716666666666,False,False,-0.06279968793690904,MIXED
PHYSICAL_SECURITY_SERVICES,Physical security / monitoring services demand,Security_Services,ADT,ADT,US,SPY,DIRECT_PEER,7.099999904632568,-0.016620483247395845,-0.011142050921826518,0.07902735364070246,7.318999981880188,7.137166659037272,False,False,0.008633491806219973,MIXED
PHYSICAL_SECURITY_SERVICES,Physical security / monitoring services demand,Security_Services,SECU-B.ST,Securitas,EU,^STOXX,DIRECT_PEER,151.6999969482422,0.012683537101316977,0.04548580680291692,0.00730405577786275,149.94000015258788,155.02999979654948,True,False,0.06543480669559265,MIXED
PRECISION_OPTICS_DEMAND,Precision optical-lens / coating demand,Optics,2382.HK,Sunny Optical,HK,^HSI,DIRECT_PEER,68.5,-0.01580457612409425,0.17294517483266603,-0.10340315926830113,66.87249965667725,61.35166670481364,True,True,0.20358996247390426,UP
PRECISION_OPTICS_DEMAND,Precision optical-lens / coating demand,Optics,7741.T,HOYA,JP,^N225,RELATED_PEER,22390.0,-0.035329599310641946,-0.11902419830808575,-0.1699721964782206,24001.25,24960.333333333332,False,False,-0.09754097858291233,DOWN
QUARTZ_CRYSTAL_TIMING_CYCLE,Quartz crystal / timing-device demand,Timing_Components,6779.T,Nihon Dempa Kogyo,JP,^N225,DIRECT_PEER,3155.0,0.15272195834855684,0.13898916967509023,-0.301218161683278,2777.45,3002.6,True,True,0.16047238940026365,MIXED
QUARTZ_CRYSTAL_TIMING_CYCLE,Quartz crystal / timing-device demand,Timing_Components,6962.T,Daishinku,JP,^N225,DIRECT_PEER,832.0,0.12737127371273704,0.07354838709677414,-0.15532994923857868,776.6,804.25,True,True,0.09503160682194756,MIXED
RESTAURANT_RETAIL_CONSUMER,Restaurant / discretionary retail consumer demand,Consumer_Discretionary,MCD,McDonald's,US,SPY,RELATED_PEER,252.77999877929688,-0.011844723850571337,-0.04801717342151435,-0.09271019679955905,261.66050109863284,267.98133443196616,False,False,-0.028241630693467856,DOWN
RESTAURANT_RETAIL_CONSUMER,Restaurant / discretionary retail consumer demand,Consumer_Discretionary,YUM,Yum! Brands,US,SPY,RELATED_PEER,140.77000427246094,-0.05845756508254962,-0.030108826895166474,-0.07382065145861028,149.7570007324219,152.24450022379557,False,False,-0.010333284167119983,DOWN
RETAIL_FIXTURE_SMART_BED_DEMAND,Commercial fixture / smart-bed demand,Home_Retail_Fixtures,SGI,Somnigroup International,US,SPY,RELATED_PEER,65.37000274658203,-0.06023569521379413,0.0055376188051365904,-0.12956053162759984,65.83600025177002,69.54983348846436,False,False,0.02531316153318308,DOWN
SEMICONDUCTOR_DISTRIBUTION_CYCLE,Semiconductor distribution / channel cycle,Semiconductor_Distribution,ARW,Arrow Electronics,US,SPY,DIRECT_PEER,212.8300018310547,-0.021066196375088442,-0.034171350328736305,-0.08538889289975815,210.33899993896483,211.42416712443034,True,True,-0.014395807600689814,MIXED
